OrderQuantity,ProductName,ModelName,ProductCost,ProductPrice,Region,Country,Continent,SubcategoryName,CategoryName,Month Name,Week,Day,Order Season,Profit,Revenue
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,September,38,Friday,Autumn,6.247400000000001,19.96
2,LL Mountain Tire,LL Mountain Tire,18.6926,49.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,September,38,Friday,Autumn,31.287399999999998,99.96
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,Australia,Australia,Pacific,Helmets,Accessories,September,38,Friday,Autumn,21.6164,33.6442
1,"Half-Finger Gloves, L",Half-Finger Gloves,9.7136,23.5481,Australia,Australia,Pacific,Gloves,Clothing,September,38,Friday,Autumn,13.834500000000002,23.5481
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Australia,Australia,Pacific,Tires and Tubes,Accessories,September,38,Friday,Autumn,2.867,9.16
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,September,38,Friday,Autumn,4.9954,15.96
1,"Road-250 Black, 44",Road-250,1320.6838,2181.5625,Australia,Australia,Pacific,Road Bikes,Bikes,September,38,Friday,Autumn,860.8787,2181.5625
1,HL Road Tire,HL Road Tire,12.1924,32.6,Australia,Australia,Pacific,Tires and Tubes,Accessories,September,38,Friday,Autumn,20.407600000000002,32.6
1,"Mountain-200 Silver, 42",Mountain-200,1117.8559,2071.4196,Australia,Australia,Pacific,Mountain Bikes,Bikes,September,38,Friday,Autumn,953.5637000000002,2071.4196
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,Australia,Australia,Pacific,Tires and Tubes,Accessories,September,38,Friday,Autumn,21.91,35.0
2,ML Mountain Tire,ML Mountain Tire,22.4326,59.98,Southwest,United States,North America,Tires and Tubes,Accessories,September,38,Friday,Autumn,37.547399999999996,119.96
1,Patch Kit/8 Patches,Patch kit,0.8565,2.29,Southwest,United States,North America,Tires and Tubes,Accessories,September,38,Friday,Autumn,1.4335,2.29
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,Canada,Canada,North America,Bottles and Cages,Accessories,September,38,Friday,Autumn,12.5074,39.96
2,Bike Wash - Dissolver,Bike Wash,5.9466,15.9,Canada,Canada,North America,Cleaners,Accessories,September,38,Friday,Autumn,9.9534,31.8
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,Canada,Canada,North America,Hydration Packs,Accessories,September,38,Friday,Autumn,34.423700000000004,54.99
2,"Racing Socks, M",Racing Socks,6.7246,17.98,Southwest,United States,North America,Socks,Clothing,September,38,Friday,Autumn,11.255400000000002,35.96
2,Fender Set - Mountain,Fender Set - Mountain,16.441,43.96,Southwest,United States,North America,Fenders,Accessories,September,38,Friday,Autumn,27.519000000000002,87.92
2,LL Road Tire,LL Road Tire,16.0746,42.98,Northwest,United States,North America,Tires and Tubes,Accessories,September,38,Friday,Autumn,26.905399999999997,85.96
1,"Short-Sleeve Classic Jersey, L",Short-Sleeve Classic Jersey,41.5723,53.99,Northwest,United States,North America,Jerseys,Clothing,September,38,Friday,Autumn,12.417700000000004,53.99
1,"Road-750 Black, 44",Road-750,343.6496,539.99,Northwest,United States,North America,Road Bikes,Bikes,September,38,Friday,Autumn,196.3404,539.99
2,LL Road Tire,LL Road Tire,16.0746,42.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,September,38,Friday,Autumn,26.905399999999997,85.96
1,"Road-750 Black, 58",Road-750,343.6496,539.99,Australia,Australia,Pacific,Road Bikes,Bikes,September,38,Friday,Autumn,196.3404,539.99
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Germany,Germany,Europe,Bottles and Cages,Accessories,September,38,Friday,Autumn,6.247400000000001,19.96
1,AWC Logo Cap,Cycling Cap,5.7052,8.6442,Germany,Germany,Europe,Caps,Clothing,September,38,Friday,Autumn,2.939,8.6442
1,Road Bottle Cage,Road Bottle Cage,3.3623,8.99,Germany,Germany,Europe,Bottles and Cages,Accessories,September,38,Friday,Autumn,5.627700000000001,8.99
1,"Touring-1000 Yellow, 60",Touring-1000,1481.9379,2384.07,Germany,Germany,Europe,Touring Bikes,Bikes,September,38,Friday,Autumn,902.1321000000003,2384.07
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,September,38,Friday,Autumn,6.247400000000001,19.96
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,United Kingdom,United Kingdom,Europe,Helmets,Accessories,September,38,Friday,Autumn,21.6164,33.6442
1,"Mountain-200 Silver, 38",Mountain-200,1117.8559,2071.4196,United Kingdom,United Kingdom,Europe,Mountain Bikes,Bikes,September,38,Friday,Autumn,953.5637000000002,2071.4196
1,Mountain Bottle Cage,Mountain Bottle Cage,3.7363,9.99,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,September,38,Friday,Autumn,6.2537,9.99
2,"Half-Finger Gloves, L",Half-Finger Gloves,19.4272,47.0962,United Kingdom,United Kingdom,Europe,Gloves,Clothing,September,38,Friday,Autumn,27.669000000000004,94.1924
1,"Long-Sleeve Logo Jersey, S",Long-Sleeve Logo Jersey,31.7244,48.0673,United Kingdom,United Kingdom,Europe,Jerseys,Clothing,September,38,Friday,Autumn,16.342900000000004,48.0673
1,"Touring-1000 Yellow, 46",Touring-1000,1481.9379,2384.07,United Kingdom,United Kingdom,Europe,Touring Bikes,Bikes,September,38,Friday,Autumn,902.1321000000003,2384.07
2,"Half-Finger Gloves, S",Half-Finger Gloves,19.4272,47.0962,Canada,Canada,North America,Gloves,Clothing,September,38,Friday,Autumn,27.669000000000004,94.1924
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Canada,Canada,North America,Helmets,Accessories,September,38,Friday,Autumn,21.9037,34.99
1,HL Road Tire,HL Road Tire,12.1924,32.6,Canada,Canada,North America,Tires and Tubes,Accessories,September,38,Friday,Autumn,20.407600000000002,32.6
2,AWC Logo Cap,Cycling Cap,11.4104,17.2884,Australia,Australia,Pacific,Caps,Clothing,September,38,Friday,Autumn,5.878,34.5768
2,AWC Logo Cap,Cycling Cap,11.4104,17.2884,United Kingdom,United Kingdom,Europe,Caps,Clothing,September,38,Friday,Autumn,5.878,34.5768
2,Touring Tire Tube,Touring Tire Tube,3.7326,9.98,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,September,38,Friday,Autumn,6.247400000000001,19.96
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,United Kingdom,United Kingdom,Europe,Helmets,Accessories,September,38,Friday,Autumn,21.6164,33.6442
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Australia,Australia,Pacific,Helmets,Accessories,September,38,Friday,Autumn,21.9037,34.99
1,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,31.7244,48.0673,Australia,Australia,Pacific,Jerseys,Clothing,September,38,Friday,Autumn,16.342900000000004,48.0673
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,Southwest,United States,North America,Tires and Tubes,Accessories,September,38,Friday,Autumn,4.9954,15.96
1,HL Road Tire,HL Road Tire,12.1924,32.6,Southwest,United States,North America,Tires and Tubes,Accessories,September,38,Friday,Autumn,20.407600000000002,32.6
1,"Road-550-W Yellow, 48",Road-550-W,605.6492,1000.4375,Australia,Australia,Pacific,Road Bikes,Bikes,September,38,Friday,Autumn,394.78830000000005,1000.4375
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,Northwest,United States,North America,Tires and Tubes,Accessories,September,38,Friday,Autumn,6.247400000000001,19.96
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,Northwest,United States,North America,Tires and Tubes,Accessories,September,38,Friday,Autumn,21.91,35.0
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Canada,Canada,North America,Tires and Tubes,Accessories,September,38,Friday,Autumn,2.867,9.16
2,Touring Tire Tube,Touring Tire Tube,3.7326,9.98,Canada,Canada,North America,Tires and Tubes,Accessories,September,38,Friday,Autumn,6.247400000000001,19.96
2,Touring Tire,Touring Tire,21.6846,57.98,Canada,Canada,North America,Tires and Tubes,Accessories,September,38,Friday,Autumn,36.2954,115.96
1,"Mountain-200 Silver, 46",Mountain-200,1117.8559,2071.4196,Germany,Germany,Europe,Mountain Bikes,Bikes,September,38,Friday,Autumn,953.5637000000002,2071.4196
1,Hitch Rack - 4-Bike,Hitch Rack - 4-Bike,44.88,120.0,Germany,Germany,Europe,Bike Racks,Accessories,September,38,Friday,Autumn,75.12,120.0
1,"Long-Sleeve Logo Jersey, M",Long-Sleeve Logo Jersey,31.7244,48.0673,Southwest,United States,North America,Jerseys,Clothing,September,38,Friday,Autumn,16.342900000000004,48.0673
3,ML Road Tire,ML Road Tire,28.038899999999998,74.97,Southwest,United States,North America,Tires and Tubes,Accessories,September,38,Friday,Autumn,46.9311,224.91
1,"Mountain-200 Black, 46",Mountain-200,1105.81,2049.0982,Australia,Australia,Pacific,Mountain Bikes,Bikes,September,38,Friday,Autumn,943.2882,2049.0982
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,France,France,Europe,Tires and Tubes,Accessories,September,38,Friday,Autumn,4.9954,15.96
2,LL Road Tire,LL Road Tire,16.0746,42.98,France,France,Europe,Tires and Tubes,Accessories,September,38,Friday,Autumn,26.905399999999997,85.96
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,France,France,Europe,Helmets,Accessories,September,38,Friday,Autumn,21.9037,34.99
1,"Road-750 Black, 58",Road-750,343.6496,539.99,France,France,Europe,Road Bikes,Bikes,September,38,Friday,Autumn,196.3404,539.99
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,France,France,Europe,Helmets,Accessories,September,38,Friday,Autumn,21.6164,33.6442
1,"Road-750 Black, 52",Road-750,343.6496,539.99,France,France,Europe,Road Bikes,Bikes,September,38,Friday,Autumn,196.3404,539.99
3,Mountain Tire Tube,Mountain Tire Tube,5.5989,14.97,France,France,Europe,Tires and Tubes,Accessories,September,38,Friday,Autumn,9.3711,44.910000000000004
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,France,France,Europe,Tires and Tubes,Accessories,September,38,Friday,Autumn,2.867,9.16
2,LL Mountain Tire,LL Mountain Tire,18.6926,49.98,France,France,Europe,Tires and Tubes,Accessories,September,38,Friday,Autumn,31.287399999999998,99.96
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Northwest,United States,North America,Helmets,Accessories,September,38,Friday,Autumn,21.9037,34.99
1,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,Northwest,United States,North America,Bottles and Cages,Accessories,September,38,Friday,Autumn,3.1237000000000004,4.99
1,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,31.7244,48.0673,United Kingdom,United Kingdom,Europe,Jerseys,Clothing,September,38,Friday,Autumn,16.342900000000004,48.0673
1,LL Road Tire,LL Road Tire,8.0373,21.49,Southwest,United States,North America,Tires and Tubes,Accessories,September,38,Friday,Autumn,13.452699999999998,21.49
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Germany,Germany,Europe,Tires and Tubes,Accessories,September,38,Friday,Autumn,2.867,9.16
2,Touring Tire Tube,Touring Tire Tube,3.7326,9.98,Germany,Germany,Europe,Tires and Tubes,Accessories,September,38,Friday,Autumn,6.247400000000001,19.96
2,Touring Tire,Touring Tire,21.6846,57.98,Germany,Germany,Europe,Tires and Tubes,Accessories,September,38,Friday,Autumn,36.2954,115.96
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Germany,Germany,Europe,Helmets,Accessories,September,38,Friday,Autumn,21.9037,34.99
1,"Road-550-W Yellow, 42",Road-550-W,605.6492,1000.4375,Germany,Germany,Europe,Road Bikes,Bikes,September,38,Friday,Autumn,394.78830000000005,1000.4375
1,"Women's Mountain Shorts, L",Women's Mountain Shorts,26.1763,69.99,Southwest,United States,North America,Shorts,Clothing,September,38,Friday,Autumn,43.8137,69.99
1,"Short-Sleeve Classic Jersey, XL",Short-Sleeve Classic Jersey,41.5723,53.99,United Kingdom,United Kingdom,Europe,Jerseys,Clothing,September,38,Friday,Autumn,12.417700000000004,53.99
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Northwest,United States,North America,Bottles and Cages,Accessories,September,38,Friday,Autumn,6.247400000000001,19.96
3,Water Bottle - 30 oz.,Water Bottle,5.5989,14.97,Australia,Australia,Pacific,Bottles and Cages,Accessories,September,38,Friday,Autumn,9.3711,44.910000000000004
2,Road Bottle Cage,Road Bottle Cage,6.7246,17.98,Australia,Australia,Pacific,Bottles and Cages,Accessories,September,38,Friday,Autumn,11.255400000000002,35.96
1,"Road-250 Black, 58",Road-250,1320.6838,2181.5625,Australia,Australia,Pacific,Road Bikes,Bikes,September,38,Friday,Autumn,860.8787,2181.5625
1,"Short-Sleeve Classic Jersey, L",Short-Sleeve Classic Jersey,41.5723,53.99,Australia,Australia,Pacific,Jerseys,Clothing,September,38,Friday,Autumn,12.417700000000004,53.99
3,LL Road Tire,LL Road Tire,24.1119,64.47,Germany,Germany,Europe,Tires and Tubes,Accessories,September,38,Friday,Autumn,40.3581,193.41
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,Germany,Germany,Europe,Tires and Tubes,Accessories,September,38,Friday,Autumn,4.9954,15.96
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Germany,Germany,Europe,Helmets,Accessories,September,38,Friday,Autumn,21.6164,33.6442
1,"Road-750 Black, 58",Road-750,343.6496,539.99,Germany,Germany,Europe,Road Bikes,Bikes,September,38,Friday,Autumn,196.3404,539.99
3,Water Bottle - 30 oz.,Water Bottle,5.5989,14.97,Northwest,United States,North America,Bottles and Cages,Accessories,September,38,Friday,Autumn,9.3711,44.910000000000004
1,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,41.5723,53.99,Northwest,United States,North America,Jerseys,Clothing,September,38,Friday,Autumn,12.417700000000004,53.99
1,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,France,France,Europe,Bottles and Cages,Accessories,September,38,Friday,Autumn,3.1237000000000004,4.99
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Southwest,United States,North America,Bottles and Cages,Accessories,September,38,Friday,Autumn,6.247400000000001,19.96
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,Southwest,United States,North America,Bottles and Cages,Accessories,September,38,Friday,Autumn,12.5074,39.96
1,"Half-Finger Gloves, L",Half-Finger Gloves,9.7136,23.5481,Southwest,United States,North America,Gloves,Clothing,September,38,Friday,Autumn,13.834500000000002,23.5481
1,Fender Set - Mountain,Fender Set - Mountain,8.2205,21.98,Australia,Australia,Pacific,Fenders,Accessories,September,38,Friday,Autumn,13.759500000000001,21.98
1,"Road-550-W Yellow, 38",Road-550-W,605.6492,1000.4375,United Kingdom,United Kingdom,Europe,Road Bikes,Bikes,September,38,Friday,Autumn,394.78830000000005,1000.4375
1,Road Bottle Cage,Road Bottle Cage,3.3623,8.99,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,September,38,Friday,Autumn,5.627700000000001,8.99
1,HL Road Tire,HL Road Tire,12.1924,32.6,Northwest,United States,North America,Tires and Tubes,Accessories,September,38,Friday,Autumn,20.407600000000002,32.6
2,Touring Tire Tube,Touring Tire Tube,3.7326,9.98,France,France,Europe,Tires and Tubes,Accessories,September,38,Saturday,Autumn,6.247400000000001,19.96
1,"Half-Finger Gloves, L",Half-Finger Gloves,9.7136,23.5481,France,France,Europe,Gloves,Clothing,September,38,Saturday,Autumn,13.834500000000002,23.5481
3,AWC Logo Cap,Cycling Cap,17.1156,25.9326,Northwest,United States,North America,Caps,Clothing,September,38,Saturday,Autumn,8.817,77.7978
1,"Women's Mountain Shorts, L",Women's Mountain Shorts,26.1763,69.99,Northwest,United States,North America,Shorts,Clothing,September,38,Saturday,Autumn,43.8137,69.99
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Australia,Australia,Pacific,Bottles and Cages,Accessories,September,38,Saturday,Autumn,6.247400000000001,19.96
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,Australia,Australia,Pacific,Bottles and Cages,Accessories,September,38,Saturday,Autumn,12.5074,39.96
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Australia,Australia,Pacific,Helmets,Accessories,September,38,Saturday,Autumn,21.6164,33.6442
1,"Short-Sleeve Classic Jersey, L",Short-Sleeve Classic Jersey,41.5723,53.99,Australia,Australia,Pacific,Jerseys,Clothing,September,38,Saturday,Autumn,12.417700000000004,53.99
2,"Half-Finger Gloves, L",Half-Finger Gloves,19.4272,47.0962,Southwest,United States,North America,Gloves,Clothing,September,38,Saturday,Autumn,27.669000000000004,94.1924
2,ML Road Tire,ML Road Tire,18.6926,49.98,Southwest,United States,North America,Tires and Tubes,Accessories,September,38,Saturday,Autumn,31.287399999999998,99.96
1,Road Tire Tube,Road Tire Tube,1.4923,3.99,Southwest,United States,North America,Tires and Tubes,Accessories,September,38,Saturday,Autumn,2.4977,3.99
2,AWC Logo Cap,Cycling Cap,11.4104,17.2884,United Kingdom,United Kingdom,Europe,Caps,Clothing,September,38,Saturday,Autumn,5.878,34.5768
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,United Kingdom,United Kingdom,Europe,Helmets,Accessories,September,38,Saturday,Autumn,21.6164,33.6442
1,"Road-750 Black, 52",Road-750,343.6496,539.99,United Kingdom,United Kingdom,Europe,Road Bikes,Bikes,September,38,Saturday,Autumn,196.3404,539.99
2,Fender Set - Mountain,Fender Set - Mountain,16.441,43.96,France,France,Europe,Fenders,Accessories,September,38,Saturday,Autumn,27.519000000000002,87.92
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,France,France,Europe,Hydration Packs,Accessories,September,38,Saturday,Autumn,34.423700000000004,54.99
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,Northwest,United States,North America,Bottles and Cages,Accessories,September,38,Saturday,Autumn,12.5074,39.96
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,Northwest,United States,North America,Hydration Packs,Accessories,September,38,Saturday,Autumn,34.423700000000004,54.99
2,AWC Logo Cap,Cycling Cap,11.4104,17.2884,Germany,Germany,Europe,Caps,Clothing,September,38,Saturday,Autumn,5.878,34.5768
2,AWC Logo Cap,Cycling Cap,11.4104,17.2884,Australia,Australia,Pacific,Caps,Clothing,September,38,Saturday,Autumn,5.878,34.5768
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Australia,Australia,Pacific,Helmets,Accessories,September,38,Saturday,Autumn,21.9037,34.99
1,"Short-Sleeve Classic Jersey, XL",Short-Sleeve Classic Jersey,41.5723,53.99,Australia,Australia,Pacific,Jerseys,Clothing,September,38,Saturday,Autumn,12.417700000000004,53.99
1,"Road-350-W Yellow, 44",Road-350-W,1082.51,1700.99,Australia,Australia,Pacific,Road Bikes,Bikes,September,38,Saturday,Autumn,618.48,1700.99
1,"Women's Mountain Shorts, M",Women's Mountain Shorts,26.1763,69.99,Southwest,United States,North America,Shorts,Clothing,September,38,Saturday,Autumn,43.8137,69.99
1,"Short-Sleeve Classic Jersey, L",Short-Sleeve Classic Jersey,41.5723,53.99,Southwest,United States,North America,Jerseys,Clothing,September,38,Saturday,Autumn,12.417700000000004,53.99
1,"Mountain-400-W Silver, 42",Mountain-400-W,419.7784,769.49,Southwest,United States,North America,Mountain Bikes,Bikes,September,38,Saturday,Autumn,349.71160000000003,769.49
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,France,France,Europe,Helmets,Accessories,September,38,Saturday,Autumn,21.6164,33.6442
1,"Mountain-200 Black, 42",Mountain-200,1105.81,2049.0982,France,France,Europe,Mountain Bikes,Bikes,September,38,Saturday,Autumn,943.2882,2049.0982
1,"Women's Mountain Shorts, M",Women's Mountain Shorts,26.1763,69.99,Northwest,United States,North America,Shorts,Clothing,September,38,Saturday,Autumn,43.8137,69.99
1,"Mountain-400-W Silver, 38",Mountain-400-W,419.7784,769.49,Northwest,United States,North America,Mountain Bikes,Bikes,September,38,Saturday,Autumn,349.71160000000003,769.49
3,Touring Tire Tube,Touring Tire Tube,5.5989,14.97,Germany,Germany,Europe,Tires and Tubes,Accessories,September,38,Saturday,Autumn,9.3711,44.910000000000004
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Germany,Germany,Europe,Helmets,Accessories,September,38,Saturday,Autumn,21.6164,33.6442
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Canada,Canada,North America,Helmets,Accessories,September,38,Saturday,Autumn,21.9037,34.99
1,Mountain Tire Tube,Mountain Tire Tube,1.8663,4.99,Canada,Canada,North America,Tires and Tubes,Accessories,September,38,Saturday,Autumn,3.1237000000000004,4.99
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,Southwest,United States,North America,Helmets,Accessories,September,38,Saturday,Autumn,21.6164,33.6442
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Southwest,United States,North America,Tires and Tubes,Accessories,September,38,Saturday,Autumn,2.867,9.16
1,Mountain Tire Tube,Mountain Tire Tube,1.8663,4.99,Southwest,United States,North America,Tires and Tubes,Accessories,September,38,Saturday,Autumn,3.1237000000000004,4.99
2,Road Bottle Cage,Road Bottle Cage,6.7246,17.98,Southwest,United States,North America,Bottles and Cages,Accessories,September,38,Saturday,Autumn,11.255400000000002,35.96
2,Bike Wash - Dissolver,Bike Wash,5.9466,15.9,Southwest,United States,North America,Cleaners,Accessories,September,38,Saturday,Autumn,9.9534,31.8
1,"Touring-3000 Yellow, 50",Touring-3000,461.4448,742.35,Southwest,United States,North America,Touring Bikes,Bikes,September,38,Saturday,Autumn,280.90520000000004,742.35
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Australia,Australia,Pacific,Tires and Tubes,Accessories,September,38,Saturday,Autumn,2.867,9.16
2,Touring Tire Tube,Touring Tire Tube,3.7326,9.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,September,38,Saturday,Autumn,6.247400000000001,19.96
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,Canada,Canada,North America,Tires and Tubes,Accessories,September,38,Saturday,Autumn,6.247400000000001,19.96
2,Touring Tire,Touring Tire,21.6846,57.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,September,38,Saturday,Autumn,36.2954,115.96
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,September,38,Saturday,Autumn,2.867,9.16
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,September,38,Saturday,Autumn,4.9954,15.96
2,LL Road Tire,LL Road Tire,16.0746,42.98,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,September,38,Saturday,Autumn,26.905399999999997,85.96
3,"Racing Socks, L",Racing Socks,10.0869,26.97,Australia,Australia,Pacific,Socks,Clothing,September,38,Saturday,Autumn,16.8831,80.91
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,September,38,Saturday,Autumn,6.247400000000001,19.96
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,Australia,Australia,Pacific,Tires and Tubes,Accessories,September,38,Saturday,Autumn,21.91,35.0
1,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,31.7244,48.0673,Northwest,United States,North America,Jerseys,Clothing,September,38,Saturday,Autumn,16.342900000000004,48.0673
1,"Road-550-W Yellow, 42",Road-550-W,605.6492,1000.4375,Northwest,United States,North America,Road Bikes,Bikes,September,38,Saturday,Autumn,394.78830000000005,1000.4375
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Canada,Canada,North America,Tires and Tubes,Accessories,September,38,Saturday,Autumn,2.867,9.16
2,LL Mountain Tire,LL Mountain Tire,18.6926,49.98,Canada,Canada,North America,Tires and Tubes,Accessories,September,38,Saturday,Autumn,31.287399999999998,99.96
3,"Racing Socks, L",Racing Socks,10.0869,26.97,Canada,Canada,North America,Socks,Clothing,September,38,Saturday,Autumn,16.8831,80.91
1,"Women's Mountain Shorts, S",Women's Mountain Shorts,26.1763,69.99,Canada,Canada,North America,Shorts,Clothing,September,38,Saturday,Autumn,43.8137,69.99
3,Touring Tire Tube,Touring Tire Tube,5.5989,14.97,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,September,38,Saturday,Autumn,9.3711,44.910000000000004
1,"Road-350-W Yellow, 42",Road-350-W,1082.51,1700.99,Australia,Australia,Pacific,Road Bikes,Bikes,September,38,Saturday,Autumn,618.48,1700.99
2,"Half-Finger Gloves, M",Half-Finger Gloves,19.4272,47.0962,Australia,Australia,Pacific,Gloves,Clothing,September,38,Saturday,Autumn,27.669000000000004,94.1924
1,"Mountain-200 Silver, 42",Mountain-200,1117.8559,2071.4196,Australia,Australia,Pacific,Mountain Bikes,Bikes,September,38,Saturday,Autumn,953.5637000000002,2071.4196
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,Australia,Australia,Pacific,Hydration Packs,Accessories,September,38,Saturday,Autumn,34.423700000000004,54.99
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,Australia,Australia,Pacific,Helmets,Accessories,September,38,Saturday,Autumn,21.6164,33.6442
1,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,Australia,Australia,Pacific,Bottles and Cages,Accessories,September,38,Saturday,Autumn,3.1237000000000004,4.99
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,United Kingdom,United Kingdom,Europe,Helmets,Accessories,September,38,Saturday,Autumn,21.6164,33.6442
1,Touring Tire Tube,Touring Tire Tube,1.8663,4.99,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,September,38,Saturday,Autumn,3.1237000000000004,4.99
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Canada,Canada,North America,Helmets,Accessories,September,38,Saturday,Autumn,21.6164,33.6442
1,"Touring-2000 Blue, 54",Touring-2000,755.1508,1214.85,Canada,Canada,North America,Touring Bikes,Bikes,September,38,Saturday,Autumn,459.6991999999999,1214.85
1,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,Southwest,United States,North America,Bottles and Cages,Accessories,September,38,Saturday,Autumn,3.1237000000000004,4.99
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,Southwest,United States,North America,Hydration Packs,Accessories,September,38,Saturday,Autumn,34.423700000000004,54.99
1,"Mountain-200 Black, 38",Mountain-200,1105.81,2049.0982,France,France,Europe,Mountain Bikes,Bikes,September,38,Saturday,Autumn,943.2882,2049.0982
1,Hitch Rack - 4-Bike,Hitch Rack - 4-Bike,44.88,120.0,France,France,Europe,Bike Racks,Accessories,September,38,Saturday,Autumn,75.12,120.0
1,"Mountain-200 Silver, 46",Mountain-200,1117.8559,2071.4196,Australia,Australia,Pacific,Mountain Bikes,Bikes,September,38,Saturday,Autumn,953.5637000000002,2071.4196
1,"Women's Mountain Shorts, M",Women's Mountain Shorts,26.1763,69.99,Germany,Germany,Europe,Shorts,Clothing,September,38,Saturday,Autumn,43.8137,69.99
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,Canada,Canada,North America,Tires and Tubes,Accessories,September,38,Saturday,Autumn,4.9954,15.96
3,LL Road Tire,LL Road Tire,24.1119,64.47,Australia,Australia,Pacific,Tires and Tubes,Accessories,September,38,Saturday,Autumn,40.3581,193.41
